SystemCode;Sum;EDNo;EDDate;EDAuthor;Priority;TransKind;AccDocDate;AccDocNo;PayerName;PayerBIC;PayerCorrespAcc;PayeeName;PayeeBIC;PayeeCorrespAcc;Purpose
02;20;98;2022-12-18;4583001999;1;01;2006-01-13;30;ВОРОНЕЖСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА;045004888;30101810100000000709;ф-л "Невский" ПАО "Банк "Санкт-Петербург";042007709;30101810450045004888;Назначение платежа? Например, порядковый номер ED101 = 98
02;81;99;2022-12-18;4583001999;1;01;2011-04-27;52;УФК по Республике Бурятия;048182100;40116810100000010001;КУ БАНК "СМОЛЕВИЧ" (ПАО)-ГК "АСВ";046614748;30101810566140000748;Назначение платежа? Например, порядковый номер ED101 = 99
02;45;100;2022-12-18;4583001999;1;01;1996-03-11;30;МОСКОВСКИЙ ФКБ "ЭНЕРГОТРАНСБАНК" (АО);044525227;30101810245250000227;УДМУРТСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";049401710;30101810100000000710;Назначение платежа? Например, порядковый номер ED101 = 100
02;03;101;2022-12-18;4583001999;1;01;2011-07-29;30;КРАСНОДАРСКИЙ ФИЛИАЛ ПАО РОСБАНК;040349744;30101810403490000744;ФИЛИАЛ "СТАВРОПОЛЬСКИЙ" АО "АЛЬФА-БАНК";040702752;30101810000000000752;Назначение платежа? Например, порядковый номер ED101 = 101
02;08;102;2022-12-18;4583001999;1;01;2011-03-02;52;УФК по Хабаровскому краю;000825040;40116810408250010013;МФ АО БАНК "СНГБ";044525395;30101810245250000395;Назначение платежа? Например, порядковый номер ED101 = 102
02;65;103;2022-12-18;4583001999;1;01;1999-06-11;30;ФИЛИАЛ "ЕКАТЕРИНБУРГСКИЙ" АО "АЛЬФА-БАНК";046577964;30101810100000000964;УФК по Московской области;044681102;40116810100000010046;Назначение платежа? Например, порядковый номер ED101 = 103
02;80;104;2022-12-18;4583001999;1;01;2004-06-10;30;БАШКИРСКИЙ РФ АО "РОССЕЛЬХОЗБАНК";048073934;30101810200000000934;МКИБ "РОССИТА-БАНК" ООО;044525747;30101810945250000747;Назначение платежа? Например, порядковый номер ED101 = 104
02;45;105;2022-12-18;4583001999;1;01;2016-05-26;99;РНФ;044106871;40503810545250000094;Киришский ф-л ПАО "Банк "Санкт-Петербург";278000760;30101810540300000871;Назначение платежа? Например, порядковый номер ED101 = 105
02;45;106;2022-12-18;4583001999;1;01;1994-01-20;90;Ликвидатор АО КБ "Флора-Москва" - ГК "АСВ";044525831;30101810700000000831;Госкорпорация "Росатом";245010945;40503810545250000010;Назначение платежа? Например, порядковый номер ED101 = 106
02;45;107;2022-12-18;4583001999;1;01;1994-07-29;90;Ликвидатор АО "РУНЭТБАНК";044525084;30101810145250000084;СЕВЕРО-ЗАПАДНЫЙ ФИЛИАЛ ПАО РОСБАНК;044030778;30101810100000000778;Назначение платежа? Например, порядковый номер ED101 = 107
02;45;108;2022-12-18;4583001999;1;01;1994-01-20;20;АО "МТИ Банк";044525273;30101810545250000273;НИЖЕГОРОДСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА;042202799;30101810500000000799;Назначение платежа? Например, порядковый номер ED101 = 108
02;60;109;2022-12-18;4583001999;1;01;2004-11-18;30;РОСТОВСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА;046015081;30101810760150000081;ПЕРМСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА;045773873;30101810400000000873;Назначение платежа? Например, порядковый номер ED101 = 109
02;40;110;2022-12-18;4583001999;1;01;2009-12-29;30;САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ ООО КБ "ГЕФЕСТ";044030716;30101810900000000716;СТАВРОПОЛЬСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА;040702750;30101810400000000750;Назначение платежа? Например, порядковый номер ED101 = 110
02;75;111;2022-12-18;4583001999;1;01;2004-10-18;30;ЧЕЛЯБИНСКИЙ ФИЛИАЛ АО ЮНИКРЕДИТ БАНКА;047501982;30101810200000000982;САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ ПАО "РОСДОРБАНК";044030729;30101810900000000729;Назначение платежа? Например, порядковый номер ED101 = 111
02;70;112;2022-12-18;4583001999;1;01;2010-08-27;30;ТУЛЬСКИЙ ФИЛИАЛ АБ "РОССИЯ";043002801;30101810600000000764;Камчатский РФ АО "Россельхозбанк";047003764;30101810100000000801;Назначение платежа? Например, порядковый номер ED101 = 112
02;08;113;2022-12-18;4583001999;1;01;2012-06-18;30;ХАБАРОВСКИЙ ФИЛИАЛ АКБ "БЭНК ОФ ЧАЙНА"(АО);040813864;30101810800000000864;УФК по Краснодарскому краю;040394101;40116810200000010001;Назначение платежа? Например, порядковый номер ED101 = 113
02;45;114;2022-12-18;4583001999;1;01;2015-07-21;90;КУ ТАУРУС БАНК (АО) - ГК "АСВ";044525072;30101810445250000072;ООО МИБ "ДАЛЕНА";044525371;30101810845250000371;Назначение платежа? Например, порядковый номер ED101 = 114
02;17;115;2022-12-18;4583001999;1;01;1994-01-20;20;АО "ВЛАДБИЗНЕСБАНК";041708706;30101810100000000706;ИЗБИРАТЕЛЬНАЯ КОМИССИЯ ТЮМЕНСКОЙ ОБЛАСТИ;271000013;40301810300000000006;Назначение платежа? Например, порядковый номер ED101 = 115
02;47;116;2022-12-18;4583001999;1;01;2011-11-17;52;УФК по Мурманской области;044784101;40116810347840010002;ТОЧКА ПАО БАНКА "ФК ОТКРЫТИЕ";044525999;30101810845250000999;Назначение платежа? Например, порядковый номер ED101 = 116
02;79;117;2022-12-18;4583001999;1;01;2020-02-21;52;УФК по Республике Адыгея;047980101;40116810360800000002;ФИЛИАЛ № 9 ПАО КБ "ЦЕНТР-ИНВЕСТ";041806870;30101810100000000870;Назначение платежа? Например, порядковый номер ED101 = 117
02;40;118;2022-12-18;4583001999;1;01;1997-09-09;30;ФИЛИАЛ "САНКТ-ПЕТЕРБУРГСКИЙ" АО "АЛЬФА-БАНК";044030786;30101810600000000786;КУ ОАО "БАНК РОССИЙСКИЙ КРЕДИТ" -ГК "АСВ";044525057;30101810500000000057;Назначение платежа? Например, порядковый номер ED101 = 118
02;92;119;2022-12-18;4583001999;1;01;2019-07-29;20;ПАО "АКИБАНК";042202717;30101810622029205933;ФИЛИАЛ №10 ПАО КБ "ЦЕНТР-ИНВЕСТ";049205933;30101810122020000717;Назначение платежа? Например, порядковый номер ED101 = 119
02;45;120;2022-12-18;4583001999;1;01;2014-10-13;90;КУ ОАО "ЮНИКОРБАНК" - ГК "АСВ";044525397;30101810845250000397;КУ АКБ "Русский Трастовый Банк" (АО) - ГК "АСВ";044525930;30101810545250000930;Назначение платежа? Например, порядковый номер ED101 = 120
02;57;121;2022-12-18;4583001999;1;01;2011-09-06;30;ФИЛИАЛ АКБ "ФОРА-БАНК" (АО) В Г.ПЕРМИ;045773713;30101810900000000713;КБ "НМБ" ООО;044525852;30101810445250000852;Назначение платежа? Например, порядковый номер ED101 = 121
02;40;122;2022-12-18;4583001999;1;01;2014-03-20;30;Ф.АКБ "ФОРА-БАНК" (АО) В Г.САНКТ-ПЕТЕРБУРГ;044030831;30101810640300000831;КУ КБ "НЕФТЯНОЙ АЛЬЯНС" (ПАО) - ГК "АСВ";044525994;30101810345250000994;Назначение платежа? Например, порядковый номер ED101 = 122
02;45;123;2022-12-18;4583001999;1;01;2002-06-28;20;АО КБ "РУСНАРБАНК";044525466;30101810145250000466;УФК по Краснодарскому краю;040397100;40116810900000010001;Назначение платежа? Например, порядковый номер ED101 = 123
02;11;124;2022-12-18;4583001999;1;01;2000-01-01;99;Избирательная комиссия НАО;211000237;40202810140302511001;АО "ИШБАНК";044525624;30101810945250000624;Назначение платежа? Например, порядковый номер ED101 = 124
02;45;125;2022-12-18;4583001999;1;01;1994-07-29;20;"СОЦИУМ-БАНК" (ООО);044525409;30101810445250000409;КУ ПАО МАБ "ТЕМПБАНК" - ГК "АСВ";044525130;30101810345250000130;Назначение платежа? Например, порядковый номер ED101 = 125
02;45;126;2022-12-18;4583001999;1;01;2016-05-20;90;КУ КБ "ИНТЕРКОММЕРЦ" (ООО) - ГК "АСВ";237000125;30101810545250000626;Избирательная комиссия Курганской области;044525626;40301810300000000004;Назначение платежа? Например, порядковый номер ED101 = 126
02;32;127;2022-12-18;4583001999;1;01;2000-01-01;99;Избирательная комиссия Кемеровской области - Кузбасса;232000049;40202810700000310018;ФИЛИАЛ МОРСКОГО БАНКА (АО) В Г. ВЛАДИВОСТОК;040507879;30101810905070000879;Назначение платежа? Например, порядковый номер ED101 = 127
02;40;128;2022-12-18;4583001999;1;01;2014-02-11;30;ФИЛИАЛ АКБ "СЛАВИЯ" (АО) В Г.САНКТ-ПЕТЕРБУРГ;044030742;30101810140300000742;ООО "Банк 131";049205131;30101810822029205131;Назначение платежа? Например, порядковый номер ED101 = 128
02;45;129;2022-12-18;4583001999;1;01;2006-09-04;20;АО КБ "ЮНИСТРИМ";044525550;30101810145250000550;ООО "АЛТЫНБАНК";049205919;30101810200000000919;Назначение платежа? Например, порядковый номер ED101 = 129
02;57;130;2022-12-18;4583001999;1;01;2010-06-03;30;ПЕРМСКИЙ Ф-Л ПАО АКБ "МЕТАЛЛИНВЕСТБАНК";045773712;30101810600000000712;Банк РМП (АО);044525583;30101810345250000583;Назначение платежа? Например, порядковый номер ED101 = 130
02;47;131;2022-12-18;4583001999;1;01;2011-11-23;52;УФК по Мурманской области;044715100;40116810740800000006;АО "Почта Банк";044525214;30101810245250000214;Назначение платежа? Например, порядковый номер ED101 = 131
02;54;132;2022-12-18;4583001999;1;01;2016-04-29;90;КУ БАНК "ЦЕРИХ" (ЗАО)-ГК "АСВ";045402719;30101810700000000719;КУ "БАНК ГОРОД" (АО) - ГК "АСВ";044525584;30101810645250000584;Назначение платежа? Например, порядковый номер ED101 = 132
02;36;133;2022-12-18;4583001999;1;01;2017-07-24;30;САМАРСКИЙ ФИЛИАЛ БАНКА СОЮЗ (АО);044030819;30101810422023601845;САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ АО "УРИ БАНК";043601845;30101810700000000819;Назначение платежа? Например, порядковый номер ED101 = 133
02;45;134;2022-12-18;4583001999;1;01;2016-11-17;90;КУ АКБ "ФИНПРОМБАНК" (ПАО) - ГК "АСВ";044525549;30101810745250000549;ЯРОСЛАВСКИЙ Ф-Л ПАО "ПРОМСВЯЗЬБАНК";047888760;30101810300000000760;Назначение платежа? Например, порядковый номер ED101 = 134
02;07;135;2022-12-18;4583001999;1;01;2008-05-15;30;СТАВРОПОЛЬСКИЙ Ф-Л ПАО "ПРОМСВЯЗЬБАНК";040702773;30101810500000000773;Избирательная комиссия Кабардино-Балкарской Республики;283000024;40301810900000000001;Назначение платежа? Например, порядковый номер ED101 = 135
02;22;136;2022-12-18;4583001999;1;01;2011-08-05;30;ФИЛИАЛ АКБ "СЛАВИЯ" (АО) В Г. НИЖНИЙ НОВГОРОД;042202891;30101810000000000891;СТ-ПЕТЕРБУРГСКИЙ Ф-Л ПАО "ПРОМСВЯЗЬБАНК";044030920;30101810000000000920;Назначение платежа? Например, порядковый номер ED101 = 136
02;58;137;2022-12-18;4583001999;1;01;2007-10-22;30;ФИЛИАЛ АКБ "СЛАВИЯ" (АО) В Г. ПСКОВ;045805755;30101810600000000755;АКБ "СЛАВИЯ" (АО);044525318;30101810345250000318;Назначение платежа? Например, порядковый номер ED101 = 137
